amount_players;round_result;MO;bank;timee;wkday;coeff
22.0;-126.55;1.876;151.97;1716562496.85;5;3.0
21.0;50.24;1.876;62.14;1716562513.29;5;1.18
22.0;102.62;1.876;500.72;1716562535.33;5;1.77
23.0;15.01;1.876;47.12;1716562557.37;5;1.76
21.0;35.89;1.876;36.87;1716562572.26;5;1.02
25.0;102.65;1.876;102.65;1716562587.17;5;1.01
25.0;156.28;1.875;238.25;1716562615.84;5;2.96
22.0;54.39;1.876;69.21;1716562635.3;5;1.5
24.0;-114.66;1.876;111.66;1716562681.84;5;3.0
21.0;-776.26;1.876;249.11;1716562716.05;5;3.0
23.0;181.35;1.876;192.08;1716562733.01;5;1.15
22.0;-230.24;1.876;105.9;1716562788.0;5;3.0
23.0;-426.36;1.876;664.78;1716562831.86;5;3.0
20.0;-21.17;1.877;65.32;1716562858.0;5;2.6
25.0;434.19;1.877;455.36;1716562873.95;5;1.08
23.0;-51.07;1.877;105.14;1716562906.76;5;3.0
21.0;-15.54;1.877;73.78;1716562931.83;5;2.32
23.0;-98.62;1.877;197.99;1716562959.12;5;2.71
23.0;-99.6;1.877;75.72;1716563018.22;5;3.0
23.0;94.0;1.877;289.44;1716563034.66;5;1.2
24.0;-509.86;1.877;425.18;1716563068.44;5;3.0
25.0;-53.13;1.878;62.6;1716563099.68;5;3.0
21.0;45.55;1.878;45.55;1716563114.56;5;1.04
22.0;374.02;1.878;375.95;1716563133.53;5;1.4
22.0;-85.54;1.877;123.05;1716563163.24;5;3.0
22.0;62.32;1.878;68.32;1716563180.69;5;1.25
22.0;68.54;1.878;81.62;1716563198.14;5;1.25
21.0;65.39;1.877;65.39;1716563212.01;5;1.01
21.0;70.91;1.877;70.91;1716563227.92;5;1.04
21.0;84.84;1.877;84.84;1716563241.91;5;1.0
23.0;94.09;1.877;135.55;1716563263.97;5;1.71
22.0;73.87;1.877;73.87;1716563278.37;5;1.04
21.0;198.04;1.877;198.04;1716563294.28;5;1.08
23.0;360.52;1.876;429.71;1716563316.33;5;1.76
21.0;113.05;1.876;113.05;1716563331.21;5;1.01
24.0;-274.07;1.876;374.38;1716563393.89;5;3.0
23.0;36.03;1.876;132.65;1716563414.44;5;1.63
22.0;-9.73;1.876;70.8;1716563442.09;5;2.82
23.0;-398.6;1.877;380.11;1716563488.53;5;3.0
22.0;34.22;1.877;431.29;1716563506.36;5;1.14
22.0;225.34;1.877;225.34;1716563519.25;5;1.03
24.0;39.92;1.876;54.78;1716563536.21;5;1.19
24.0;61.92;1.876;76.63;1716563555.2;5;1.4
23.0;23.0;1.876;69.62;1716563578.27;5;1.94
25.0;-213.01;1.876;277.09;1716563615.1;5;3.0
21.0;-53.95;1.876;49.09;1716563653.39;5;3.0
21.0;85.3;1.877;85.3;1716563668.28;5;1.03
21.0;36.09;1.876;47.79;1716563685.21;5;1.16
21.0;24.06;1.876;110.84;1716563707.76;5;2.0
22.0;-89.64;1.876;49.58;1716563754.18;5;3.0
23.0;-62.86;1.877;231.57;1716563803.69;5;3.0
23.0;4.22;1.877;207.93;1716563823.69;5;1.53
23.0;144.83;1.877;156.45;1716563839.64;5;1.12
25.0;24.02;1.877;76.09;1716563863.26;5;2.03
26.0;347.11;1.877;372.86;1716563882.82;5;1.58
24.0;-53.51;1.877;86.54;1716563918.64;5;3.0
21.0;64.93;1.877;64.93;1716563933.52;5;1.02
25.0;139.33;1.877;139.33;1716563948.44;5;1.02
23.0;157.98;1.876;157.98;1716563963.34;5;1.01
20.0;100.63;1.876;128.38;1716563981.37;5;1.27
23.0;77.43;1.876;148.54;1716564006.0;5;2.19
22.0;161.82;1.876;161.82;1716564020.88;5;1.06
24.0;143.41;1.876;168.07;1716564038.96;5;1.27
24.0;9.36;1.876;82.56;1716564062.56;5;2.08
24.0;435.84;1.876;435.84;1716564077.44;5;1.01
23.0;36.11;1.876;70.18;1716564094.01;5;1.12
24.0;92.66;1.875;108.09;1716564110.45;5;1.21
22.0;161.95;1.875;161.95;1716564125.33;5;1.01
23.0;-132.24;1.875;70.45;1716564180.24;5;3.0
24.0;491.6;1.875;498.46;1716564195.14;5;1.07
21.0;-301.74;1.875;434.67;1716564232.38;5;3.0
21.0;-36.35;1.875;66.15;1716564262.56;5;3.0
23.0;212.99;1.876;214.03;1716564277.77;5;1.04
22.0;344.77;1.875;346.68;1716564292.66;5;1.03
24.0;50.8;1.875;50.8;1716564307.55;5;1.02
24.0;292.89;1.875;292.89;1716564321.94;5;1.0
26.0;78.72;1.875;84.59;1716564337.88;5;1.05
23.0;29.27;1.875;134.5;1716564358.89;5;1.72
20.0;27.49;1.875;33.9;1716564373.76;5;1.04
23.0;170.81;1.874;170.81;1716564388.65;5;1.03
23.0;69.84;1.874;70.61;1716564403.87;5;1.03
25.0;27.33;1.874;66.16;1716564427.52;5;2.11
24.0;94.88;1.874;157.76;1716564443.44;5;1.12
25.0;165.9;1.874;242.6;1716564468.09;5;2.21
23.0;32.94;1.874;100.1;1716564489.12;5;1.58
21.0;53.79;1.874;62.84;1716564504.53;5;1.14
21.0;-72.1;1.874;98.72;1716564538.9;5;3.0
21.0;129.29;1.874;138.57;1716564554.28;5;1.09
25.0;234.63;1.874;246.37;1716564571.03;5;1.16
23.0;-122.83;1.874;79.79;1716564612.05;5;3.0
20.0;130.06;1.874;130.06;1716564625.9;5;1.0
22.0;26.64;1.874;47.43;1716564648.93;5;1.84
20.0;-37.79;1.874;52.56;1716564687.79;5;3.0
25.0;77.25;1.874;77.97;1716564703.2;5;1.07
23.0;-7.07;1.874;147.48;1716564729.32;5;2.6
21.0;-34.4;1.874;37.05;1716564759.61;5;3.0
23.0;-112.13;1.874;92.2;1716564798.5;5;3.0
21.0;56.76;1.874;56.76;1716564813.37;5;1.02
21.0;78.16;1.874;78.16;1716564828.75;5;1.04
25.0;308.34;1.874;308.34;1716564843.15;5;1.0
22.0;145.0;1.874;242.64;1716564866.2;5;1.86
22.0;74.6;1.874;89.59;1716564882.61;5;1.24
24.0;96.71;1.874;96.71;1716564897.06;5;1.0
25.0;193.9;1.873;201.71;1716564915.53;5;1.32
23.0;395.07;1.873;407.14;1716564931.95;5;1.15
20.0;-21.94;1.873;102.33;1716564958.96;5;2.78
22.0;51.44;1.873;71.36;1716564979.45;5;1.63
22.0;-26.32;1.873;64.73;1716565011.78;5;3.0
22.0;158.64;1.874;158.64;1716565026.17;5;1.0
23.0;488.65;1.873;500.19;1716565043.8;5;1.24
22.0;51.23;1.873;68.64;1716565062.83;5;1.45
24.0;378.22;1.873;706.11;1716565083.35;5;1.62
21.0;242.58;1.873;243.23;1716565098.23;5;1.02
23.0;258.92;1.873;258.92;1716565113.11;5;1.0
21.0;17.64;1.873;87.19;1716565136.15;5;1.91
23.0;239.93;1.873;254.89;1716565153.6;5;1.2
23.0;540.84;1.872;543.4;1716565168.61;5;1.05
21.0;127.77;1.872;127.77;1716565182.98;5;1.01
24.0;75.24;1.872;77.63;1716565198.91;5;1.05
20.0;-38.41;1.872;210.87;1716565221.43;5;1.95
19.0;176.81;1.872;176.81;1716565236.3;5;1.03
21.0;-215.53;1.872;274.55;1716565275.33;5;3.0
23.0;95.46;1.872;143.81;1716565302.48;5;2.68
24.0;20.23;1.872;60.23;1716565326.05;5;2.01
21.0;-56.73;1.872;62.38;1716565366.34;5;3.0
21.0;54.87;1.872;115.49;1716565383.77;5;1.25
22.0;45.94;1.872;63.54;1716565400.71;5;1.23
21.0;-200.68;1.872;440.45;1716565426.82;5;2.48
22.0;119.6;1.872;119.6;1716565441.19;5;1.0
23.0;523.77;1.872;525.88;1716565456.16;5;1.01
23.0;30.48;1.872;65.95;1716565475.13;5;1.35
24.0;72.68;1.872;73.59;1716565490.02;5;1.09
24.0;349.87;1.872;364.34;1716565507.47;5;1.2
25.0;209.48;1.871;234.33;1716565523.52;5;1.11
23.0;-63.13;1.871;49.18;1716565584.19;5;3.0
23.0;63.84;1.871;487.78;1716565603.69;5;1.56
22.0;-76.98;1.871;156.7;1716565652.93;5;3.0
21.0;92.2;1.872;92.2;1716565667.29;5;1.03
23.0;-99.52;1.871;107.72;1716565707.85;5;3.0
22.0;127.56;1.872;146.75;1716565726.81;5;1.45
25.0;151.09;1.872;151.09;1716565741.21;5;1.0
25.0;108.96;1.871;386.68;1716565771.43;5;3.0
21.0;386.32;1.872;389.52;1716565789.34;5;1.31
25.0;74.66;1.872;104.74;1716565808.86;5;1.48
21.0;184.48;1.871;217.3;1716565830.02;5;1.61
22.0;108.08;1.871;119.19;1716565844.9;5;1.06
24.0;37.0;1.871;83.07;1716565865.95;5;1.72
23.0;17.42;1.871;88.9;1716565887.44;5;1.79
23.0;444.1;1.871;444.1;1716565902.34;5;1.02
25.0;190.65;1.871;190.65;1716565917.23;5;1.0
24.0;75.9;1.871;80.39;1716565932.63;5;1.05
25.0;-26.21;1.871;225.46;1716565963.5;5;3.0
21.0;165.38;1.871;303.9;1716565981.49;5;1.33
22.0;52.66;1.871;75.57;1716565998.41;5;1.2
23.0;351.81;1.871;369.44;1716566013.83;5;1.05
24.0;128.59;1.87;137.4;1716566033.64;5;1.54
23.0;76.95;1.87;87.87;1716566049.03;5;1.06
23.0;281.44;1.87;281.44;1716566062.91;5;1.0
21.0;65.51;1.87;71.64;1716566078.32;5;1.03
21.0;27.5;1.87;36.21;1716566097.27;5;1.4
25.0;71.96;1.87;86.42;1716566112.79;5;1.04
23.0;31.17;1.869;60.05;1716566135.85;5;1.98
24.0;-325.73;1.869;148.12;1716566185.87;5;3.0
20.0;-397.03;1.87;342.83;1716566211.11;5;2.4
24.0;94.55;1.87;94.55;1716566226.01;5;1.0
25.0;50.27;1.87;63.1;1716566245.53;5;1.44
20.0;21.01;1.869;55.86;1716566267.54;5;1.83
21.0;42.13;1.869;45.47;1716566285.48;5;1.3
23.0;280.02;1.869;295.66;1716566301.83;5;1.15
23.0;-65.05;1.869;61.03;1716566344.4;5;3.0
21.0;159.89;1.869;159.89;1716566360.29;5;1.09
23.0;-32.9;1.869;70.93;1716566397.19;5;3.0
22.0;188.72;1.869;188.72;1716566411.06;5;1.0
22.0;75.44;1.869;75.44;1716566425.94;5;1.0
25.0;-220.39;1.869;471.15;1716566452.06;5;2.34
21.0;-470.05;1.869;282.42;1716566485.21;5;3.0
23.0;-1.54;1.869;47.2;1716566509.85;5;2.33
22.0;-3.87;1.87;58.34;1716566543.56;5;3.0
23.0;25.69;1.87;34.03;1716566560.51;5;1.19
21.0;1.26;1.87;38.03;1716566584.05;5;2.03
22.0;79.48;1.87;82.68;1716566598.93;5;1.06
23.0;4.25;1.869;88.44;1716566625.61;5;2.64
22.0;34.73;1.87;143.12;1716566643.57;5;1.31
25.0;-93.95;1.87;73.81;1716566683.93;5;3.0
22.0;-68.36;1.87;56.29;1716566731.71;5;3.0
22.0;61.17;1.87;61.17;1716566746.58;5;1.03
23.0;18.56;1.87;474.62;1716566768.29;5;1.73
22.0;13.6;1.87;53.63;1716566790.85;5;2.0
22.0;509.45;1.87;510.95;1716566805.76;5;1.07
21.0;-257.75;1.87;463.17;1716566858.54;5;3.0
25.0;78.73;1.87;135.8;1716566884.17;5;2.35
21.0;202.74;1.87;202.74;1716566898.03;5;1.0
21.0;41.79;1.87;59.99;1716566915.98;5;1.28
23.0;200.11;1.87;200.11;1716566930.89;5;1.0
22.0;232.16;1.869;232.16;1716566946.27;5;1.03
23.0;-67.0;1.869;73.4;1716566982.89;5;3.0
22.0;-24.4;1.87;51.1;1716567014.09;5;3.0
22.0;-147.35;1.87;119.39;1716567057.83;5;3.0
22.0;38.37;1.87;162.44;1716567083.93;5;2.51
22.0;42.0;1.87;86.28;1716567103.4;5;1.53
21.0;-76.72;1.87;364.66;1716567139.16;5;3.0
21.0;45.02;1.87;51.51;1716567154.55;5;1.13
23.0;-134.41;1.87;127.73;1716567226.55;5;3.0
25.0;51.65;1.871;105.32;1716567243.5;5;1.19
22.0;96.6;1.87;96.6;1716567257.88;5;1.0
23.0;8.07;1.87;79.36;1716567280.93;5;1.86
22.0;73.09;1.87;73.09;1716567295.3;5;1.0
24.0;362.39;1.87;365.86;1716567311.73;5;1.13
25.0;149.36;1.87;149.36;1716567326.65;5;1.03
24.0;188.12;1.87;188.12;1716567341.03;5;1.0
21.0;-255.57;1.869;95.13;1716567393.34;5;3.0
22.0;79.76;1.87;79.76;1716567408.21;5;1.02
23.0;83.25;1.869;83.25;1716567423.09;5;1.0
23.0;95.6;1.869;119.66;1716567446.62;5;1.98
22.0;163.19;1.869;163.19;1716567460.99;5;1.0
23.0;167.95;1.869;237.17;1716567480.97;5;1.44
26.0;250.08;1.869;250.65;1716567495.68;5;1.03
25.0;84.98;1.869;104.63;1716567516.21;5;1.59
23.0;-37.29;1.869;108.44;1716567539.3;5;2.1
24.0;-386.24;1.869;232.47;1716567570.55;5;3.0
27.0;133.72;1.869;144.38;1716567587.07;5;1.15
22.0;-217.34;1.869;137.59;1716567676.47;5;3.0
25.0;78.16;1.869;105.7;1716567694.97;5;1.37
25.0;62.77;1.869;82.81;1716567721.08;5;2.38
22.0;207.95;1.869;209.79;1716567735.46;5;1.04
24.0;112.73;1.869;155.83;1716567754.44;5;1.43
19.0;-78.29;1.869;681.0;1716567802.86;5;3.0
21.0;434.06;1.869;435.98;1716567817.73;5;1.07
21.0;67.32;1.869;73.2;1716567834.12;5;1.17
24.0;-256.14;1.869;103.43;1716567922.88;5;3.0
24.0;-139.77;1.869;177.22;1716567962.41;5;3.0
24.0;56.02;1.869;168.33;1716567986.5;5;2.07
27.0;174.28;1.869;186.67;1716568003.48;5;1.21
25.0;96.85;1.869;96.85;1716568018.39;5;1.02
24.0;36.95;1.869;71.12;1716568042.51;5;2.09
25.0;141.17;1.869;150.01;1716568059.47;5;1.22
26.0;136.09;1.869;245.96;1716568081.68;5;1.81
25.0;484.36;1.869;489.75;1716568097.11;5;1.06
23.0;-378.74;1.869;310.23;1716568143.45;5;3.0
21.0;51.66;1.869;51.66;1716568158.33;5;1.0
22.0;153.84;1.869;153.84;1716568173.22;5;1.0
24.0;94.7;1.868;105.76;1716568189.66;5;1.13
26.0;259.62;1.868;259.62;1716568204.06;5;1.0
25.0;234.09;1.868;248.11;1716568220.53;5;1.13
25.0;-130.4;1.868;306.79;1716568267.44;5;3.0
23.0;-39.75;1.868;79.93;1716568302.19;5;3.0
25.0;234.52;1.868;234.52;1716568317.08;5;1.0
22.0;-82.98;1.868;96.61;1716568355.82;5;3.0
24.0;-68.66;1.869;77.3;1716568389.6;5;3.0
26.0;62.91;1.869;98.46;1716568412.71;5;1.98
23.0;-53.79;1.869;74.87;1716568456.01;5;3.0
22.0;51.61;1.869;63.97;1716568474.47;5;1.42
23.0;32.42;1.869;81.47;1716568493.96;5;1.48
23.0;-132.76;1.869;240.0;1716568519.69;5;2.28
23.0;-135.34;1.869;380.93;1716568547.3;5;2.82
22.0;253.7;1.869;255.65;1716568562.74;5;1.05
23.0;43.37;1.869;79.97;1716568586.32;5;2.03
21.0;17.02;1.869;75.08;1716568605.99;5;1.51
25.0;530.98;1.869;597.42;1716568622.95;5;1.26
23.0;168.95;1.869;178.07;1716568637.84;5;1.07
22.0;134.96;1.869;134.96;1716568652.21;5;1.01
19.0;-26.67;1.868;42.72;1716568691.03;5;3.0
23.0;-47.62;1.869;44.76;1716568731.08;5;3.0
21.0;-34.68;1.869;179.42;1716568750.55;5;1.55
22.0;124.26;1.869;134.21;1716568768.5;5;1.3
25.0;662.67;1.869;664.64;1716568783.92;5;1.05
25.0;373.72;1.869;459.73;1716568805.46;5;1.78
26.0;-31.49;1.869;311.97;1716568828.56;5;1.98
23.0;100.2;1.869;155.58;1716568850.97;5;1.83
25.0;-107.33;1.869;551.33;1716568875.59;5;2.27
25.0;49.62;1.869;67.1;1716568901.5;5;2.48
23.0;11.35;1.869;270.02;1716568925.59;5;2.13
21.0;119.35;1.869;127.25;1716568943.02;5;1.27
21.0;-45.85;1.869;178.54;1716568974.2;5;3.0
23.0;526.72;1.869;526.72;1716568989.11;5;1.02
23.0;146.06;1.869;167.42;1716569008.07;5;1.38
24.0;14.56;1.869;228.13;1716569026.04;5;1.24
25.0;-30.98;1.869;82.85;1716569053.44;5;2.87
22.0;-57.28;1.869;175.16;1716569083.11;5;3.0
24.0;90.28;1.869;167.78;1716569103.05;5;1.61
22.0;299.17;1.869;304.19;1716569118.96;5;1.09
24.0;-615.63;1.869;427.81;1716569171.36;5;3.0
24.0;36.37;1.869;72.27;1716569193.95;5;1.84
23.0;152.01;1.869;221.93;1716569218.56;5;2.33
22.0;-3.76;1.869;89.26;1716569248.23;5;3.0
23.0;256.37;1.869;280.92;1716569265.9;5;1.16
22.0;132.95;1.869;132.95;1716569279.25;5;1.0
22.0;102.99;1.869;112.83;1716569297.74;5;1.32
25.0;-40.5;1.869;69.23;1716569328.46;5;3.0
24.0;97.22;1.869;101.06;1716569345.91;5;1.25
22.0;349.88;1.869;374.38;1716569367.42;5;1.79
23.0;-33.35;1.869;105.18;1716569393.64;5;2.52
25.0;186.75;1.869;186.75;1716569408.54;5;1.03
23.0;34.42;1.869;64.29;1716569431.05;5;1.87
26.0;411.86;1.869;411.86;1716569445.46;5;1.04
20.0;14.75;1.869;54.53;1716569468.07;5;1.87
21.0;34.06;1.869;48.96;1716569486.51;5;1.42
20.0;62.26;1.869;89.66;1716569503.95;5;1.24
23.0;-2.57;1.869;95.17;1716569526.0;5;1.86
22.0;113.4;1.869;134.74;1716569544.06;5;1.37
25.0;181.43;1.868;218.76;1716569569.16;5;2.25
24.0;175.92;1.869;175.92;1716569584.55;5;1.04
19.0;-34.6;1.868;42.9;1716569618.74;5;3.0
23.0;34.86;1.869;93.29;1716569653.48;5;3.0
20.0;137.99;1.869;370.19;1716569673.98;5;1.58
24.0;73.42;1.869;73.42;1716569688.37;5;1.04
21.0;45.33;1.869;114.44;1716569707.33;5;1.42
23.0;464.01;1.868;464.9;1716569723.44;5;1.06
21.0;-20.4;1.868;58.44;1716569754.62;5;3.0
22.0;-27.19;1.869;88.91;1716569780.75;5;2.53
20.0;37.03;1.869;63.38;1716569800.19;5;1.5
21.0;118.93;1.869;118.93;1716569815.11;5;1.01
24.0;-60.82;1.868;66.67;1716569849.56;5;3.0
22.0;-6.36;1.869;62.04;1716569877.18;5;2.78
24.0;94.41;1.869;101.51;1716569892.59;5;1.11
22.0;-84.98;1.869;76.79;1716569933.4;5;3.0
22.0;-398.84;1.869;155.95;1716569969.21;5;3.0
24.0;617.0;1.869;637.27;1716569989.23;5;1.6
23.0;385.5;1.869;394.33;1716570005.66;5;1.23
27.0;240.28;1.869;347.21;1716570020.59;5;1.04
24.0;32.8;1.869;90.61;1716570042.64;5;1.79
24.0;84.92;1.869;146.82;1716570059.59;5;1.22
23.0;27.14;1.869;105.36;1716570080.62;5;1.64
25.0;148.09;1.869;148.09;1716570095.54;5;1.02
21.0;-114.57;1.868;74.38;1716570142.6;5;3.0
22.0;168.03;1.869;168.77;1716570157.49;5;1.03
23.0;-19.22;1.868;69.22;1716570182.95;5;2.38
24.0;107.61;1.869;120.05;1716570199.39;5;1.22
22.0;114.13;1.868;136.3;1716570216.32;5;1.19
20.0;13.03;1.868;277.91;1716570238.31;5;1.77
21.0;92.31;1.868;101.73;1716570253.2;5;1.02
22.0;-332.61;1.868;168.72;1716570311.73;5;3.0
22.0;112.98;1.868;113.79;1716570326.63;5;1.06
21.0;100.87;1.868;110.46;1716570344.05;5;1.25
23.0;55.87;1.868;60.72;1716570358.44;5;1.02
21.0;-5.62;1.868;32.94;1716570384.64;5;2.47
24.0;135.04;1.868;204.42;1716570399.55;5;1.04
22.0;177.45;1.868;272.19;1716570415.97;5;1.18
21.0;-105.39;1.868;137.38;1716570452.96;5;3.0
21.0;101.94;1.868;163.96;1716570470.38;5;1.31
21.0;-7.78;1.868;50.51;1716570496.47;5;2.42
23.0;132.05;1.868;132.05;1716570511.37;5;1.01
24.0;64.68;1.868;64.68;1716570526.27;5;1.03
23.0;66.34;1.867;100.72;1716570546.78;5;1.57
21.0;-0.48;1.867;49.04;1716570570.37;5;2.12
21.0;99.15;1.867;106.49;1716570585.26;5;1.02
24.0;315.61;1.867;317.24;1716570601.18;5;1.08
23.0;118.36;1.867;179.1;1716570624.43;5;1.84
23.0;-59.58;1.867;71.85;1716570660.09;5;3.0
23.0;170.69;1.867;171.55;1716570675.49;5;1.02
23.0;-47.02;1.867;76.09;1716570707.2;5;3.0
21.0;164.48;1.867;164.48;1716570722.59;5;1.04
23.0;249.39;1.867;263.33;1716570738.51;5;1.1
18.0;-6.6;1.867;115.88;1716570763.56;5;2.34
23.0;214.18;1.867;242.66;1716570782.54;5;1.41
23.0;17.91;1.867;267.0;1716570802.56;5;1.54
22.0;81.64;1.867;82.51;1716570817.44;5;1.03
21.0;342.0;1.867;342.0;1716570832.31;5;1.0
21.0;48.46;1.866;61.37;1716570853.81;5;1.7
22.0;-476.51;1.866;470.14;1716570895.18;5;3.0
24.0;39.58;1.867;140.63;1716570911.61;5;1.2
21.0;-47.47;1.867;72.22;1716570948.84;5;3.0
24.0;100.75;1.867;205.99;1716570973.46;5;2.3
21.0;-9.31;1.867;118.06;1716570996.98;5;1.99
24.0;52.48;1.867;57.65;1716571011.9;5;1.08
24.0;115.76;1.867;116.54;1716571029.05;5;1.09
25.0;138.17;1.867;213.72;1716571050.63;5;1.79
21.0;-1877.34;1.867;563.14;1716571088.28;5;3.0
22.0;62.73;1.867;62.73;1716571103.16;5;1.01
21.0;355.08;1.867;355.08;1716571118.04;5;1.0
23.0;-14.47;1.866;64.89;1716571144.31;5;2.42
22.0;70.16;1.867;70.16;1716571159.2;5;1.02
23.0;212.95;1.866;250.07;1716571177.18;5;1.29
22.0;-31.06;1.866;59.18;1716571224.34;5;3.0
23.0;-18.08;1.866;201.82;1716571243.35;5;1.52
22.0;-1216.02;1.866;356.47;1716571278.64;5;3.0
21.0;40.84;1.867;58.04;1716571298.5;5;1.52
24.0;298.16;1.867;298.68;1716571313.41;5;1.01
21.0;-94.65;1.866;251.56;1716571336.97;5;2.0
24.0;-86.62;1.866;134.74;1716571383.78;5;3.0
21.0;0.99;1.867;93.44;1716571406.82;5;2.03
21.0;-85.51;1.867;54.66;1716571464.84;5;3.0
20.0;104.36;1.867;104.36;1716571479.2;5;1.01
25.0;-84.05;1.867;212.35;1716571507.35;5;2.88
22.0;35.22;1.867;66.31;1716571530.16;5;1.9
22.0;34.91;1.867;40.08;1716571547.08;5;1.17
25.0;4.82;1.867;36.81;1716571571.19;5;2.08
22.0;-121.19;1.867;143.71;1716571604.02;5;3.0
23.0;121.51;1.867;142.63;1716571618.93;5;1.09
24.0;199.57;1.867;203.27;1716571637.49;5;1.33
21.0;-28.44;1.867;44.74;1716571683.88;5;3.0
21.0;-71.76;1.867;137.05;1716571716.01;5;3.0
21.0;-370.8;1.867;81.45;1716571768.4;5;3.0
21.0;-21.96;1.868;58.12;1716571798.24;5;3.0
24.0;253.61;1.868;419.53;1716571813.67;5;1.05
25.0;-55.4;1.868;86.4;1716571857.21;5;3.0
21.0;41.09;1.868;137.87;1716571873.64;5;1.22
23.0;24.32;1.868;41.86;1716571889.59;5;1.13
21.0;36.83;1.868;39.89;1716571905.48;5;1.12
24.0;-128.65;1.867;129.33;1716571945.53;5;3.0
25.0;-295.2;1.868;157.73;1716571982.99;5;3.0
23.0;-279.72;1.868;308.34;1716572011.67;5;3.0
22.0;12.39;1.868;37.73;1716572032.7;5;1.62
23.0;-480.31;1.868;295.91;1716572065.95;5;3.0
24.0;99.07;1.868;99.07;1716572080.39;5;1.02
24.0;213.96;1.868;242.77;1716572104.5;5;2.11
25.0;148.89;1.868;223.55;1716572132.7;5;2.92
24.0;22.27;1.869;62.68;1716572154.75;5;1.85
23.0;-96.65;1.869;146.93;1716572204.84;5;3.0
25.0;-133.86;1.869;241.51;1716572260.32;5;3.0
27.0;130.97;1.869;130.97;1716572275.23;5;1.0
22.0;-21.32;1.869;92.29;1716572305.92;5;3.0
25.0;-26.52;1.869;216.8;1716572334.61;5;3.0
23.0;127.33;1.869;127.33;1716572348.98;5;1.0
24.0;91.78;1.869;94.37;1716572365.14;5;1.02
24.0;74.83;1.869;74.83;1716572379.03;5;1.0
21.0;-58.35;1.869;45.84;1716572428.65;5;3.0
22.0;342.69;1.869;352.8;1716572447.09;5;1.38
22.0;95.2;1.869;95.2;1716572461.95;5;1.0
22.0;-42.69;1.869;62.83;1716572504.37;5;3.0
24.0;127.78;1.869;184.4;1716572520.82;5;1.16
21.0;132.21;1.869;137.57;1716572536.19;5;1.1
23.0;165.97;1.869;171.3;1716572551.6;5;1.02
24.0;60.16;1.868;272.8;1716572567.82;5;1.15
22.0;-36.82;1.868;43.78;1716572599.01;5;3.0
21.0;22.55;1.869;116.1;1716572626.62;5;2.94
22.0;30.03;1.869;79.17;1716572651.66;5;2.35
21.0;41.93;1.869;53.13;1716572668.08;5;1.17
25.0;-81.99;1.869;79.69;1716572714.16;5;3.0
21.0;61.56;1.869;61.56;1716572728.01;5;1.0
21.0;527.75;1.869;530.96;1716572744.32;5;1.08
23.0;97.45;1.869;97.45;1716572759.21;5;1.02
23.0;156.86;1.868;161.7;1716572776.16;5;1.2
21.0;62.66;1.868;167.38;1716572802.48;5;2.38
21.0;-155.3;1.868;127.25;1716572843.15;5;3.0
24.0;64.93;1.869;74.49;1716572858.05;5;1.08
25.0;-196.61;1.868;253.73;1716572894.87;5;3.0
23.0;33.82;1.869;63.43;1716572917.92;5;2.05
25.0;-90.43;1.869;256.43;1716572966.53;5;3.0
22.0;18.42;1.869;108.4;1716572992.61;5;2.48
24.0;211.08;1.869;211.08;1716573007.52;5;1.02
23.0;-99.42;1.869;106.51;1716573063.1;5;3.0
22.0;-102.8;1.869;225.5;1716573092.28;5;3.0
24.0;23.95;1.869;125.38;1716573116.55;5;2.28
21.0;42.87;1.87;42.87;1716573130.91;5;1.0
24.0;-78.19;1.869;278.18;1716573177.2;5;3.0
25.0;96.46;1.87;101.19;1716573193.13;5;1.09
24.0;-98.06;1.869;96.24;1716573229.44;5;3.0
23.0;167.06;1.87;181.38;1716573247.4;5;1.28
25.0;62.85;1.87;81.06;1716573263.86;5;1.16
23.0;-418.38;1.869;227.18;1716573301.99;5;3.0
25.0;179.3;1.87;311.4;1716573323.55;5;1.77
20.0;-84.91;1.87;111.93;1716573372.13;5;3.0
23.0;-76.59;1.87;151.73;1716573410.2;5;3.0
21.0;58.67;1.87;58.67;1716573424.05;5;1.0
22.0;101.88;1.87;101.88;1716573438.94;5;1.0
22.0;20.44;1.87;54.77;1716573462.5;5;1.97
23.0;59.87;1.87;62.65;1716573477.92;5;1.06
24.0;128.09;1.87;145.22;1716573494.9;5;1.27
25.0;230.06;1.869;234.02;1716573511.32;5;1.12
23.0;176.59;1.869;183.34;1716573529.28;5;1.31
21.0;74.13;1.869;74.13;1716573544.15;5;1.0
22.0;26.06;1.869;426.68;1716573561.08;5;1.19
24.0;146.31;1.869;214.32;1716573577.56;5;1.14
22.0;19.53;1.869;75.66;1716573601.3;5;2.09
21.0;-286.43;1.869;251.77;1716573637.04;5;3.0
23.0;33.59;1.869;111.48;1716573659.61;5;1.94
21.0;-383.98;1.869;263.22;1716573698.17;5;3.0
24.0;81.89;1.869;189.18;1716573715.65;5;1.35
23.0;101.32;1.869;101.32;1716573730.04;5;1.01
24.0;324.79;1.869;356.32;1716573747.57;5;1.23
21.0;-159.46;1.869;86.38;1716573830.18;5;3.0
24.0;-662.13;1.869;302.24;1716573889.69;5;3.0
24.0;69.42;1.869;213.96;1716573904.6;5;1.04
22.0;-47.44;1.869;116.33;1716573929.2;5;2.21
24.0;331.65;1.869;511.22;1716573946.68;5;1.22
